EIN,NAME,ICO,STREET,CITY,STATE,ZIP,GROUP,SUBSECTION,AFFILIATION,CLASSIFICATION,RULING,DEDUCTIBILITY,FOUNDATION,ACTIVITY,ORGANIZATION,STATUS,TAX_PERIOD,ASSET_CD,INCOME_CD,FILING_REQ_CD,PF_FILING_REQ_CD,ACCT_PD,ASSET_AMT,INCOME_AMT,REVENUE_AMT,NTEE_CD,SORT_NAME
943129057,CEMENT MASONS JOINT APPRENTICESHIP AND TRAINING TRUST FUND,,445 APPLE ST STE 109,RENO,NV,89502-3528,0000,03,3,1000,199104,1,16,149000000,2,01,201807,4,4,01,0,07,367020,175536,175536,,
943129625,NORTH EAST CHURCH OF CHRIST,,863 SLUMPSTONE WAY,LAS VEGAS,NV,89110-2372,0000,03,3,7000,199103,1,10,001000000,5,01,,0,0,06,0,12,,,,,SAA
943132670,NEVADA RURAL WATER ASSOCIATION,,363 FAIRVIEW DR,CARSON CITY,NV,89701-5303,0000,06,3,1000,199809,2,00,351000000,1,01,201812,4,6,01,0,12,409365,1166244,1166244,,
943133641,WOMEN IN MINING NATIONAL,% STEPHEN TIBBALS,PO BOX 2091,WINNEMUCCA,NV,89446-2091,7042,06,9,2000,198211,2,00,149000000,5,01,201903,0,0,02,0,03,0,0,0,,NEVADA CHAPTER
943136836,CENTER OF HOPE CHRISTIAN FELLOWSHIP LOCAL CHURCH OF GOD IN CHRIST,% MAURICE WASHINGTON,PO BOX 1166,SPARKS,NV,89432-1166,0000,03,3,7000,199111,1,10,001000000,1,01,,0,0,06,0,12,,,,X21,
943136848,SIERRA ASSOCIATION OF FOSTER FAMILIES,,1301 CORDONE AVE STE 112,RENO,NV,89502-2788,0000,03,3,1000,199107,1,16,320000000,5,01,201812,4,4,01,0,12,164334,127400,127400,Z99Z,
943139471,EDUCATION SUPPORT EMPLOYEES ASSOCIATION HEALTH WELFARE TR,% VIRGINIA MILLS,3511 E HARMON AVE,LAS VEGAS,NV,89121-5028,0000,09,3,1000,199202,2,00,265000000,2,01,201906,6,2,02,0,06,1359441,24053,24053,,
943141047,INNER FOCUS CHURCH,,717 HAFEN LN UNIT 26D,MESQUITE,NV,89027-5957,0000,03,3,1000,199204,1,10,001000000,1,01,201812,1,1,02,0,12,2258,5519,3138,,
943141555,BOULDER CITY HOSPITAL FOUNDATION,% JOHN W PFEFFER,901 ADAMS BLVD,BOULDER CITY,NV,89005-2213,0000,03,3,1000,199109,1,17,179000000,1,01,201812,3,4,01,0,12,37339,467982,326568,,
943141713,DONNER SPRINGS COMMUNITY CHURCH SBC,% RONALD CASTEEL,PO BOX 7314,RENO,NV,89510-7314,0000,03,3,7000,199109,1,10,001000000,1,01,,0,0,06,0,12,,,,,
943142399,TRU VISTA FOUNDATION INC,% BARBARA KNEIBLHER,PO BOX 2446,RENO,NV,89505-2446,0000,03,3,2000,199109,1,15,320000000,1,01,201906,2,4,01,0,06,12459,111933,111933,Z99Z,
943143222,NEW HOPE COMMUNITY CHURCH INC,% HAROLD MCKELLIPS,1631 E SUNSET RD,LAS VEGAS,NV,89119-4961,0000,03,3,7000,199203,1,10,001000000,1,01,,0,0,06,0,12,,,,,
943148181,SAINT PAUL THE APOSTLE ANGLICAN CATHOLIC CHURCH,% LESLIE E MOYERS,3214 DANVILLE DR,SPARKS,NV,89434-1773,0000,03,3,1000,199201,1,10,001000000,1,01,,0,0,06,0,12,,,,,
943148471,NEVADA SHERIFFS AND CHIEFS ASSOCIATION,,PO BOX 17971,RENO,NV,89511-1034,0000,06,3,1000,199201,2,00,200000000,5,01,201812,3,4,01,0,12,80108,142989,142989,,
943149715,PENTECOSTAL EVANGELICAL CHURCH NEVADA DISTRICT,% GEORGE THALLHEIMER JR,PO BOX 211075,CRESCENT VLY,NV,89821-1075,0000,03,2,7000,199404,1,10,001007000,1,01,,0,0,06,0,12,,,,,
943152378,FUN CAMP INC,,PO BOX 40505,RENO,NV,89504-4505,0000,03,3,1000,199203,1,15,320000000,1,01,201903,2,3,01,0,03,10988,52000,52000,Z99Z,
943153458,NORTHERN NEVADA DUI TASK FORCE,% JIM HOLMES,PO BOX 20497,RENO,NV,89515-0497,0000,03,3,1000,199206,1,16,320000000,1,01,201809,3,3,01,0,09,34245,79718,79718,Z99Z,
943153587,CALVARY CHAPEL OF HENDERSON,,133 W LAKE MEAD PKWY STE 250,HENDERSON,NV,89015-7075,0000,03,3,7000,199204,1,10,001000000,1,01,,0,0,06,0,12,,,,,
943156057,THE KEY FOUNDATION,,1001 A ST,LAS VEGAS,NV,89106-3206,0000,03,3,1000,199206,1,15,907000000,1,01,201812,4,4,01,0,12,234133,272236,140127,,
943156360,MOST ILLUSTRIOUS GRAND COUNCIL OF CRYPTIC MASONS OF THE STATE OF NEV,% CARSON YORK RITE,PO BOX 1043,CARSON CITY,NV,89702-1043,2369,10,9,1000,197211,2,00,260000000,5,01,201912,0,0,02,0,12,0,0,0,,7 CAPITAL COUNCIL
943156361,LESLIE M SANFORD COUNCIL 8 CRYPTIC MASONS,% RICHARD STARK,445 MARY ST,FALLON,NV,89406-8200,0000,10,3,1000,201408,2,00,260000000,5,01,201908,0,0,02,0,08,0,0,0,Y42,8 L M SANFORD
943159398,INTERNATIONAL FOOTPRINT ASSOCIATION INC,% RAY HOYT,PO BOX 2242,MINDEN,NV,89423-2242,1142,10,9,1000,197208,2,00,200319000,5,01,201906,0,0,02,0,06,0,0,0,,72 CARSON VALLEY CHAPTER
943160008,NEVADA MUSEUMS ASSOCIATION INC,% MICHELLE SCHMITTER,PO BOX 571737,LAS VEGAS,NV,89157-1737,0000,03,3,2000,201609,1,16,205000000,1,01,201912,0,0,02,0,12,0,0,0,A20,
943160109,VETERANS GUEST HOUSE INC,,880 LOCUST ST,RENO,NV,89502-0948,0000,03,3,1000,199208,1,15,320000000,1,01,201812,7,5,01,0,12,8051127,962398,917301,Z99Z,
943160737,SPIRITUAL ASSEMBLY OF THE BAHAIS OF RENO,% CANDICE L FIFE,PO BOX 6447,RENO,NV,89513-6447,9508,03,9,7000,199505,1,10,001000000,1,01,,0,0,06,0,12,,,,,7152 RENO
943161054,SAGEBRUSH BIBLE CHAPEL INC,% WAYNE W SOMMER,3290 LUCERNE WAY,SPARKS,NV,89431-1435,0000,03,3,7000,199209,1,04,994000000,1,25,199806,1,1,00,0,06,2471,2625,,,
943162080,LOMA PIONEER REPEATER CLUB,% JOHN HAGERTY PRESIDENT,9720 OAKLEY LN,RENO,NV,89521-6159,0000,07,3,1000,199209,2,00,281000000,1,01,201905,0,0,02,0,05,0,0,0,,
943162646,PET NETWORK HUMANE SOCIETY,,401 VILLAGE BLVD,INCLINE VLG,NV,89451-9005,0000,03,3,1000,199208,1,15,320000000,1,01,201812,6,6,01,0,12,4174353,1737061,746974,D200,
943163125,WORD OF LIGHT FELLOWSHIP ASSEMBLIES OF GOD,,PO BOX 962,WINNEMUCCA,NV,89446-0962,1678,03,9,7000,196408,1,10,001002029,5,01,,0,0,06,0,12,,,,,
943163256,GREATER CARVER MISSIONARY BAPTIST CHURCH,,1221 J ST,LAS VEGAS,NV,89106-2801,0000,03,3,7000,199210,1,10,001000000,1,01,,0,0,06,0,12,,,,,
943163273,NORTHERN NEVADA WINE ASSOCIATION INC,,PO BOX 2779,RENO,NV,89505-2779,0000,06,3,1000,199208,2,00,000000000,1,01,201912,2,3,01,0,12,22433,84160,84160,,
943163811,MESQUITE ARTS COUNCIL,% KEN R YOUNG,PO BOX 2580,MESQUITE,NV,89024-2580,0000,03,3,1000,199608,1,15,320000000,1,01,201906,0,0,02,0,06,0,0,0,Z99Z,
943164032,NEVADA RURAL COUNTIES RSVP PROGRAM INC,,2621 NORTHGATE LANE,CARSON CITY,NV,89706-1653,0000,03,3,1000,199806,1,15,123000000,1,01,201812,4,6,01,0,12,247442,1507251,1465439,A99Z,
943169442,NEVADA PROFESSIONAL FACILITY MANGERS ASSOCIATION,,PO BOX 97993,LAS VEGAS,NV,89193-7993,0000,06,3,1000,199301,2,00,200000000,1,01,201812,3,4,01,0,12,44646,278849,151609,,
943170044,MASONIC CHARITIES OF NEVADA INC,% H WAYNE KINGSLEY,40 WEST FIRST STREET,RENO,NV,89501-1484,0000,03,3,1000,199702,1,15,320000000,1,01,201910,0,0,02,0,10,0,0,0,T99Z,
943171874,LAS VEGAS BLACK GOSPEL THEATRE INC,,2424 DESERT SPARROW AVE,N LAS VEGAS,NV,89084-3750,0000,03,3,1000,201408,1,15,029000000,1,01,201812,0,0,02,0,12,0,0,0,A65,
943174162,BREASTFEEDING TASK FORCE OF NEVADA,,56 NELLYWOOD CT,HENDERSON,NV,89012-2631,0000,03,3,2000,199304,1,16,995000000,5,01,201906,0,0,02,0,06,0,0,0,,
943177381,PARENTS AND FRIENDS OF LESBIANS AND GAYS LAS VEGAS,% BEA HOFFMAN,PO BOX 20145,LAS VEGAS,NV,89112-2145,0000,03,3,1000,199308,1,15,994431000,1,01,201912,0,0,02,0,12,0,0,0,,LAS VEGAS
943177739,EDUCATION ALLIANCE OF WASHOE COUNTY INC,,PO BOX 30425,RENO,NV,89520-3425,0000,03,3,1000,199304,1,17,000000000,1,01,201806,4,5,01,0,06,249143,829905,829905,B95Z,
943177740,NORTHERN NEVADA RACING ASSOCIATION INC,,PO BOX 3515,WINNEMUCCA,NV,89446-3515,0000,03,3,1000,199811,1,16,317000000,1,01,201812,0,0,02,0,12,0,0,0,N60Z,
943178977,CITIZEN OUTREACH FOUNDATION INC,% JERRY DORCHUCK,5841 E CHARLESTON BLVD NO 230253,LAS VEGAS,NV,89142-1021,0000,03,3,1000,199307,1,15,320000000,1,01,201812,2,3,02,0,12,18402,42260,42260,Z99Z,
943179777,CHARLES N MATHEWSON FOUNDATION,% CHARLES N MATHEWSON,PO BOX 6448,RENO,NV,89513-6448,0000,03,3,1000,199307,1,04,602000000,2,01,201812,8,7,00,1,12,15430169,9297977,,,
943180366,HOLY GHOST MINISTRIES INC,,210 WAVERLY CR,HENDERSON,NV,89014-0000,0000,03,3,7000,199307,1,10,001000000,1,01,,0,0,06,0,12,,,,,
943181110,SIERRA WOMENS ENSEMBLE INC,% AMY WILLOUGHBY,PO BOX 8241,RENO,NV,89507-8241,0000,03,3,1000,199311,1,15,994089000,1,01,201906,0,0,02,0,06,0,0,0,B99,
943181113,GOTHIC NORTH,% JULIE ROBERTSON,2645 GROSE LN,SPARKS,NV,89431-2434,0000,03,3,1000,199605,1,16,088000000,1,01,201912,0,0,02,0,12,0,0,0,A650,
943181889,7 DEGREES INC,,4690 LONGLEY LN STE 1,RENO,NV,89502-7935,0000,03,3,7000,199903,1,10,994059000,1,01,199912,1,4,06,0,12,,,,X20,
943182192,AGLOW INTERNATIONAL,% BARBARA S TAKEDA,1219 MONARCH LN,GARDNERVILLE,NV,89460-8631,2460,03,9,7000,197309,1,10,000000000,1,01,201912,0,0,06,0,12,0,0,0,,1291018 CARSON CITY NV COMMUNITY LI
943184017,PERDIZ SPORT SHOOTING INC,% FRANK BLUEUS,PO BOX 735,EUREKA,NV,89316-0735,0000,07,3,1000,199309,0,00,288000000,1,01,201812,4,4,01,0,12,257712,147890,147890,,
943184023,CELEBRATION FOR LIFE INC,% JOE LANE,PO BOX 5478,FALLON,NV,89407-5478,0000,03,3,1000,199308,1,15,995429000,1,01,201912,0,0,02,0,12,0,0,0,X90,
943185161,MARK AND CAROLYN GUIDRY FOUNDATION,% LAVERNE WOODS,2654 W HORIZON RIDGE PARKWAY B588,HENDERSON,NV,89052-2803,0000,03,3,1000,199308,1,04,602000000,1,01,201812,6,4,00,1,12,2322475,328482,,,
943185262,CARSON VALLEY HOUSING FOR RETIRED PRIESTS INC A NEVADA CORPORATION,% JACKSON NANCY REY,1591 MONO AVE,MINDEN,NV,89423-4012,0000,03,3,1000,199308,1,15,994399000,1,01,201906,0,0,02,0,06,0,0,0,,
943185641,GREAT BASIN BASKETMAKERS,% JULIA RICHARDSON,PO BOX 11844,RENO,NV,89510-1844,0000,03,3,1000,199312,1,16,995091119,1,01,201812,0,0,02,0,12,0,0,0,,
943188207,CHURCH OF WORLD UNITY THROUGH INNER PEACE,,PO BOX 4468,INCLINE VLG,NV,89450-4468,0000,03,3,7000,199311,1,10,001000000,1,01,,0,0,06,0,12,,,,,
943188705,PARTNERSHIP DOUGLAS COUNTY INC,,PO BOX 651,MINDEN,NV,89423-0651,0000,03,3,1000,199310,1,15,560000000,1,01,201812,4,5,01,0,12,191676,546693,546693,P20Z,
943189009,LIVING WORD CHRISTIAN CHURCH,,1202 VISTA DR,LAS VEGAS,NV,89102-1610,0000,03,3,7000,199311,1,10,001000000,1,01,,0,0,06,0,04,,,,,
943189507,PAHRUMP FOURSQUARE CHURCH,,2190 N BLAGG RD,PAHRUMP,NV,89060-3371,1061,03,9,7000,194910,1,10,325059000,5,01,,0,0,06,0,09,,,,,
943189650,ELEANOR KAGI FOUNDATION A LYNN M BENNETT LEGACY,,2964 VIA DELLA AMORE,HENDERSON,NV,89052-4028,0000,03,3,1000,199311,1,04,602000000,1,01,201812,7,6,00,1,12,9413841,1715474,,,
943189838,RUBY MOUNTAIN CHAPEL ASSEMBLY OF GOD,,PO BOX 305,WELLS,NV,89835-0305,1678,03,9,7000,196408,1,10,566000000,5,01,200612,0,0,06,0,12,,,,,
943192750,GAY AND LESBIAN COMMUNITY CENTER OF SOUTHERN NEVADA INC,,401 S MARYLAND PKWY,LAS VEGAS,NV,89101-7206,0000,03,3,2000,199404,1,15,149000000,1,01,201812,6,6,01,0,12,4144837,1481607,1308570,P99Z,
943196936,PAHRUMP VALLEY MUSEUM AND HISTORICAL SOCIETY,,401 E BASIN AVE,PAHRUMP,NV,89060-4631,0000,03,3,1000,199406,1,15,060000000,1,01,201812,3,3,02,0,12,49258,26935,22409,,
943198933,LAS VEGAS 6 FOURSQUARE GOSPEL,% RICH/CATHY/PAULA,7801 W ALEXANDER RD,LAS VEGAS,NV,89129-2715,1061,03,9,7000,194910,1,10,325059927,5,01,,0,0,06,0,09,,,,,
943199117,NEVADA HEALTH CENTERS INC,,3325 RESEARCH WAY,CARSON CITY,NV,89706-7913,0000,03,3,1000,199407,1,15,995155000,1,01,201905,8,8,01,0,05,29640403,39101757,39101757,E30,
943200847,LAS VEGAS CHURCH OF RELIGIOUS SCIENCE,% REV BEVERLY FLYNN,15 HAMMOCK DUNES CT,HENDERSON,NV,89052-6473,1099,03,9,7000,195008,1,10,059029000,5,01,,0,0,06,0,12,,,,,
943202139,HOPELINK OF SOUTHERN NEVADA,,178 WESTMINSTER WAY,HENDERSON,NV,89015-6120,0000,03,3,1000,199408,1,15,381000000,1,01,201906,6,6,01,0,06,1727458,1485020,1482521,L21Z,
943202142,GLOBAL ALLIANCE FOR FINANCIAL INDEPENDENCE,,PO BOX 92222,HENDERSON,NV,89009-2222,0000,03,3,1000,199411,1,03,398000000,1,01,201612,1,0,00,1,12,100,0,,,
943203434,INCLINE SCHOOLS ACADEMIC EXCELLENCE FOUNDATION,% SUSAN HERRON,PO BOX 3985,INCLINE VLG,NV,89450-3985,0000,03,3,1000,199404,1,04,149000000,1,01,201812,4,2,00,1,12,243023,15056,,,
943205775,GOLD SEARCHERS OF SOUTHERN NEVADA INC,% MARK HEDGES,20 SEPTEMBER AVE,HENDERSON,NV,89002-3329,0000,03,3,1000,201002,1,15,000000000,1,01,201912,0,0,02,0,12,0,0,0,C60,
943207139,MINNIE B LEONETTE FAMILY FOUNDATION,% MAUREEN E KACHURAK,PO BOX 33250,RENO,NV,89533-3250,0000,03,3,1000,199407,1,04,160000000,1,01,201812,6,5,00,1,12,2844369,592615,,,
943208320,FRIENDS OF THE CENTER A NEVADA NONPROFIT CORP-PUB BENE,,PO BOX 8016,RENO,NV,89507-8016,0000,03,3,1000,199408,1,17,569602179,1,01,201806,4,1,02,0,06,226015,1288,1288,,
943208348,KINDRED SPIRIT MINISTRIES,% KINDRED SPIRIT MINISTRIES,13360 W SADDLEBOW DR,RENO,NV,89511-6749,0000,03,3,7000,199503,1,16,995029000,1,01,201812,4,4,01,0,12,137439,148481,138779,X21Z,
943209791,SHARE SUPPORTIVE HOUSING AND RESOURCES FOR THE ELDERLY,% ARNOLD STALK,840 S RANCHO DR STE 4622,LAS VEGAS,NV,89106-3837,0000,03,3,1000,199408,1,16,995380000,1,01,201912,6,6,01,0,12,4324211,3609656,3579580,,
943209792,IMLAY BAPTIST CHURCH C/O PASTOR MONTE L CHITTY,% PASTOR MONTE L CHITTY,PO BOX 94,IMLAY,NV,89418-0094,0000,03,3,7000,199408,1,10,001000000,1,01,,0,0,06,0,12,,,,,
943210921,AUSTIN HISTORIC MINING DISTRICT HISTORICAL SOCIETY,% NANCY GORDON,PO BOX 25,AUSTIN,NV,89310-0025,0000,03,3,2000,199502,1,15,994060000,1,01,201812,0,0,02,0,12,0,0,0,A50,
943214287,ABUNDANT LIFE COMMUNITY CHURCH,,4367 W CHARLESTON BLVD,LAS VEGAS,NV,89102-1603,0000,03,3,7000,199606,1,10,001000000,1,01,,0,0,06,0,12,,,,X99Z,
943215798,LM NEWMAN FAMILY FOUNDATION,,601 FAIRVIEW BLVD,INCLINE VLG,NV,89451-8938,0000,03,3,1000,199506,1,04,602000000,1,01,201911,6,4,00,1,11,2910707,341258,,T20Z,
943216555,MICHAEL A OBANNON FOUNDATION,,2275 E DESERT INN RD,LAS VEGAS,NV,89169-3216,0000,03,3,1000,199502,1,04,602000000,2,01,201812,7,4,00,1,12,5072583,347929,,T22Z,
943220486,HELPING HANDS INC,,716 W 6TH ST,RENO,NV,89503-4314,0000,03,3,1000,199506,1,04,560000000,1,01,201912,1,2,00,1,12,5453,16200,,P20Z,
943220945,TEMPLE OF WELL BEING,,1555 E FLAMINGO,LAS VEGAS,NV,89119-5258,0000,03,3,7000,199503,1,10,001000000,1,01,199512,0,0,06,0,12,,,,X90Z,
943221616,ROBERT R BANKS FOUNDATION,,14245 E WINDRIVER LN,RENO,NV,89511-6717,0000,03,3,1000,199503,1,04,602000000,1,01,201904,6,6,00,1,04,3894674,2197679,,S50Z,
943222339,NORTH LAKE TAHOE COMMUNITY HEALTH CARE AUXILIARY,,880 ALDER AVE,INCLINE VLG,NV,89451-0000,0000,03,3,1000,199412,1,16,994151000,1,01,201812,4,3,01,0,12,121218,51324,32448,E20,
943227435,TIMKEN-STURGIS FOUNDATION,,1525 FOOTHILL RD,GARDNERVILLE,NV,89460-6213,0000,03,3,1000,199508,1,04,602000000,1,01,201911,6,5,00,1,11,2170737,670601,,T20Z,
943229256,32ND STREET THEATER COMPANY,% KELCEY WEST,3606 N RANCHO DRIVE,LAS VEGAS,NV,89130-3195,0000,03,3,1000,199508,1,16,995088000,1,01,201812,0,0,02,0,12,0,0,0,A65,
943231576,BAPTIST MISSIONS FOUNDATION OF NEVADA INC,,PO BOX 3770,WINNEMUCCA,NV,89446-3770,0000,03,3,1000,199802,2,16,998000000,1,01,201912,6,4,01,0,12,4143798,224359,224359,,
943233575,A AGAPE FAMILY WORSHIP CENTER INC,,370 E WINDMILL LN,LAS VEGAS,NV,89123-1840,0000,03,3,7000,199603,1,10,001000000,1,01,,0,0,06,0,12,,,,X20Z,
943235648,HAROLD BROWN FOUNDATION,% HAROLD BROWN,15 PRINCEVILLE LN,LAS VEGAS,NV,89113-1346,0000,03,3,1000,199702,0,04,000000000,0,01,201812,6,5,00,1,12,2530603,866700,,,
943236921,NORTHERN NEVADA RAVE FAMILY FOUNDATION,,PO BOX 2072,SPARKS,NV,89432-2072,0000,03,3,5000,200010,1,15,000000000,1,01,201806,4,4,01,0,06,177158,377613,354585,P20,
943240383,AMERICAN COWBOY TEAM ROPING ASSOCIATION,% HEIDI FETTIC,4710 WILLIAM AVE,WINNEMUCCA,NV,89445-2779,4198,07,9,1000,199602,2,00,317000000,5,01,201810,3,4,01,0,10,45318,235449,235449,,NEVADA IDAHO ACTRA
943240388,AMERICAN COWBOY TEAM ROPING ASSOCIATION,,4710 WILLIAM AVE,WINNEMUCCA,NV,89445-2779,4198,07,9,1000,199602,2,00,317000000,5,01,201810,1,4,01,0,10,9426,172263,172263,,NORTHWEST CHAPTER
943240653,LINDA L SHAVER MINISTRIES INC,% LINDA L SHAVER,176 DEVON WAY,HENDERSON,NV,89074-0109,0000,03,3,1000,199605,1,10,001000000,1,01,,0,0,06,0,12,,,,X99Z,THE CENTER FOR SUCCESSFUL LIVING
943242012,AMERICAN FEDERATION OF STATE COUNTY & MUNICIPAL EMPLOYEES,% STEPHANIE CANTER,504 E MUSSER ST STE 300,CARSON CITY,NV,89701-4242,1381,05,9,3000,195708,2,00,263264279,5,01,201912,0,0,02,0,12,0,0,0,,L4041NV BIG MEADOW
943245240,UNITED FIREFIGHTERS OF SOUTHERN NEVADA,% LIONEL NEWBY - PRESIDENT,PO BOX 270912,LAS VEGAS,NV,89127-4912,0000,03,3,1000,201702,1,15,998000000,1,01,201812,0,0,02,0,12,0,0,0,P50,
943246530,UTAH-IDAHO SOUTHERN BAPTIST CONVENTION,% VICTOR PHILLIPS PASTOR,PO BOX 772,MESQUITE,NV,89024-0772,2007,03,9,7000,196905,1,10,001000000,5,01,,0,0,06,0,12,,,,,VIRGIN VALLEY BAPTIST MISSION
943250788,NEVADA CHILD SEEKERS,,6375 W CHARLESTON BLD L,LAS VEGAS,NV,89146-1139,0000,03,3,1000,199610,1,15,995327000,1,01,201812,4,4,01,0,12,183024,246667,242296,I200,
943252347,GREEN VALLEY FOURSQUARE CHURCH,,8826 S EASTERN AVE STE 107,LAS VEGAS,NV,89123-4826,1061,03,9,7000,194502,1,10,325059000,0,01,,0,0,06,0,09,,,,,
943252486,NORTH LAS VEGAS CENTER RING BOXING INC,% JOSE BANALES,6964 MOUNTAIN MEADOW LN,LAS VEGAS,NV,89147-4814,0000,03,3,1000,199710,1,15,288000000,1,01,201812,1,3,01,0,12,1,65312,64291,N60Z,
943252819,THE MARNELL FOUNDATION,% JAMES A BARRETT JR,222 VIA MARNELL WAY,LAS VEGAS,NV,89119-3522,0000,03,3,1000,199608,1,04,602000000,1,01,201812,6,2,00,1,12,1034358,16152,,B82,
943260587,SILVER DOLLAR COURT INC,,PO BOX 6581,RENO,NV,89513-6581,0000,03,3,1000,199702,1,15,994602000,1,01,201906,0,0,02,0,06,0,0,0,P99,
943263761,LAS VEGAS INTERNATIONAL SCOUTING MUSEUM,,3025 W SAHARA AVE,LAS VEGAS,NV,89102-6094,0000,03,3,1000,199803,1,03,060000000,1,01,201812,7,4,00,1,12,5749615,112056,,A50Z,
943267225,BROWN SCHOOL PARENT TEACHER ORGANIZATION,,13815 SPELLING CT,RENO,NV,89521-7232,0000,03,3,1000,199705,1,16,995035000,1,01,201906,3,4,01,0,06,89875,165995,74949,B94,
943274163,KIDS COPY,% AUSHYLA WILLOUGHBY,9746 WHITEWATER CANYON CT,LAS VEGAS,NV,89183-7129,0000,03,3,1000,199810,1,04,994566349,1,01,201706,1,1,00,1,06,450,2900,,O53,
943288396,REVIVAL IN PROGRESS INC,% ELI HERNANDEZ,1027 SIDEHILL WAY,LAS VEGAS,NV,89110-2913,0000,03,3,1000,199804,1,15,994007000,1,01,201812,2,4,01,0,12,10792,126101,126101,X90,
943306146,SAN GABRIEL VALLEY TRAINING CENTER TRUST 215077,% WELLS FARGO BANK NA TRUSTEE,6325 S RAINBOW BLVD STE 300,LAS VEGAS,NV,89118-3278,0000,03,3,1000,199903,1,15,000000000,2,01,201906,6,6,01,0,06,3632928,3604369,435357,N11,
943323403,CRANSTON FAMILY TRUST,% WELLS FARGO BANK TTEE,6325 S RAINBOW BLVD STE 300,LAS VEGAS,NV,89118-3278,0000,03,3,1000,200103,1,04,000000000,2,01,201912,6,4,00,1,12,2314684,449350,,T20,
943325395,SIERRA LEONE RELIEF AGENCY OF CALIFORNIA,% UMARU LAMIN,7795 GREENLAKE WAY,LAS VEGAS,NV,89149-6616,0000,03,3,1000,199911,1,15,000000000,1,01,201812,1,0,02,0,12,217,0,0,,
943328209,THE CAPITAL CITY CIRCLES INITIATIVE,,2621 NORTHGATE LN STE 10,CARSON CITY,NV,89706-1619,0000,03,3,1000,200301,1,15,000000000,1,01,201806,4,4,01,0,06,208990,101419,93975,E70,HEALTHSMART
943330150,LEGENDS KIDS FIRST INC,% CARDTE HICKS,1372 COLT DR,HENDERSON,NV,89002-3603,0000,03,3,1000,200205,1,15,000000000,1,01,201912,0,0,02,0,12,0,0,0,N62,
943337076,APOSTLE PAUL MINISTRIES,% ALLEN ARDEN,8913 TOPAZ SPRINGS CT,LAS VEGAS,NV,89149-2990,0000,03,3,7000,200402,1,15,000000000,1,01,201812,2,3,01,0,12,21964,84338,84338,X21,
943340674,CHURCH OF CONSCIOUSNESS,% SOURCE WAVE FOUNDATION,2764 N GREEN VALLEY PKWY NO 330,HENDERSON,NV,89014-2120,0000,03,3,7000,200002,1,10,000000000,1,01,,0,0,06,0,12,,,,X99,
943352593,OUTPOURING MINISTRIES INTERNATIONAL,% REV DENNY VALERO DIRECTOR,3644 HAMMOCK ST,LAS VEGAS,NV,89147-3756,2118,03,9,2700,197011,0,10,120601059,5,01,,0,0,06,0,12,,,,,
943354332,THE VISION FOUNDATION B T,% STEVEN DEZII,PO BOX 35290,LAS VEGAS,NV,89133-5290,0000,03,3,1000,200004,1,04,000000000,2,01,201812,3,1,00,1,12,84181,1078,,T22,
943359059,ULTIMATE EYE FOUNDATION,% JAMES STANLEY DAUGHERTY,1524 DRAGON GLEN DR,HENDERSON,NV,89012-7254,0000,03,3,1200,200108,1,04,000000000,1,01,201903,2,1,00,1,03,11401,17,,T22,
943368163,PROJECT GREAT OUTDOORS INC,,5306 CANYON VIEW CT,SPARKS,NV,89436-3631,0000,03,3,2000,200009,1,16,000000000,1,01,201612,2,3,01,0,12,16434,59218,35887,N67,
943376824,LALCHANDANI FAMILY FOUNDATION,% MATTHEW E WOODHEAD,640 LAKESHORE BLVD,INCLINE VLG,NV,89451-9828,0000,03,3,1000,200105,1,04,000000000,1,01,201812,5,4,00,1,12,512905,166510,,T22,
943389186,DESILU TOO FOUNDATION,% DESI ARNAZ JR,516 AVENUE M,BOULDER CITY,NV,89005-2831,0000,03,3,1000,200105,1,04,000000000,1,01,201812,3,1,00,1,12,26884,1,,T30,
943420014,UNITED STATES FLOORBALL ASSOCIATION,% DAVID NILSSON,839 JENNIFER ST,INCLINE VLG,NV,89451-8625,0000,03,3,1000,200209,1,16,000000000,1,01,201912,0,0,02,0,12,0,0,0,N70,
943434527,AMERICAN LEGION AUXILIARY,% PATRICIA SALMEN,PO BOX 1799,ROUND MTN,NV,89045-1799,0964,19,9,1000,194610,2,00,319907000,5,01,201809,0,0,02,0,09,0,0,0,,BIG SMOKY VALLEY UNIT 18
943439262,WRITERS OF THE PURPLE SAGE PUBLISHING CONSORTIUM,% MATTHEW BAYAN,PO BOX 12241,RENO,NV,89510-2241,0000,03,3,3000,200905,1,16,000000000,1,01,201906,0,0,02,0,06,0,0,0,A70,
943443222,RENO SIKH TEMPLE CORP,% AMRIK HAYER,1651 N VIRGINIA ST,RENO,NV,89503-1739,0000,03,3,7000,201003,1,10,000000000,1,01,,4,4,06,0,12,,,,X40,
943464230,TRAUMA INTERVENTION PROGRAM OF NORTHERN NEVADA INC,,325 SUNSHINE LN,RENO,NV,89502-1214,0000,03,3,1000,201812,1,16,000000000,1,01,201812,3,3,01,0,12,40527,68683,55913,,
943476110,JASMUND OUTREACH,% JEFFREY WHITEHEAD,2083 HIDDEN HOLLOW LN,HENDERSON,NV,89012-3203,0000,03,3,1000,201603,1,15,000000000,1,01,201912,3,3,02,0,12,27191,36723,36723,,
