EIN,NAME,ICO,STREET,CITY,STATE,ZIP,GROUP,SUBSECTION,AFFILIATION,CLASSIFICATION,RULING,DEDUCTIBILITY,FOUNDATION,ACTIVITY,ORGANIZATION,STATUS,TAX_PERIOD,ASSET_CD,INCOME_CD,FILING_REQ_CD,PF_FILING_REQ_CD,ACCT_PD,ASSET_AMT,INCOME_AMT,REVENUE_AMT,NTEE_CD,SORT_NAME
466016236,BROTHERHOOD OF LOCOMOTIVE ENGINEERS & TRAINMEN,% THOMAS A SIEBERT,623 N 1ST ST,ABERDEEN,SD,57401-2703,0603,05,9,3000,194008,2,00,263264279,5,01,201812,0,0,02,0,12,0,0,0,,726 BLET
466016237,AMERICAN LEGION,% JOSH KLEMPEL,PO BOX 278,BELLE FOURCHE,SD,57717-0278,0925,19,9,1000,194603,2,00,907908000,5,01,201812,0,0,02,0,12,0,0,0,,HARDING CO
466016242,INTERNATIONAL ASSOCIATION OF LIONS CLUBS,% DENNIS OLSON,PO BOX 435,BRANDON,SD,57005-0435,0239,04,9,3000,196603,2,00,999000000,5,01,201812,0,0,02,0,12,0,0,0,,3374 BRANDON
466016248,SOCIETY FOR PRESERVATION & ENCRGMNT OF BARBERSHOP QUARTET SINGING AMER,% GARY B WARD,PO BOX 497,VIBORG,SD,57070-0497,0943,03,9,1200,194605,1,16,119602281,5,01,201912,0,0,02,0,12,0,0,0,,A065 VIBORG
466016291,JAMES VALLEY APARTMENTS INC,% DENNIS AISENBREY,PO BOX 353,MENNO,SD,57045-0353,0000,03,3,1000,196606,1,16,382000000,1,01,201812,5,4,01,0,12,612493,116832,116832,L20Z,
466016331,KAPPA ALPHA THETA ASSOCIATION,% HEIDI DEVRIES,1509 E 25TH ST,SIOUX FALLS,SD,57105-2212,0000,02,3,1000,200907,2,00,399000000,1,01,201903,5,3,01,0,03,730416,83459,83459,S47,
466016366,AUGUSTANA LUTHERAN CHURCH,,101 6TH AVE,CLAREMONT,SD,57432-2005,9386,03,9,7000,198804,1,10,001000000,1,01,,0,0,06,0,12,,,,,
466016399,RUSTIC HILLS COMMUNITY CHURCH OF GOD,,4500 E FERNWOOD DR,SIOUX FALLS,SD,57110-5524,1489,03,9,7000,196007,1,10,001268000,1,01,,0,0,06,0,12,,,,,
466016424,SOUTH DAKOTA ELKS ASSOCIATION CHARITABLE & WELFARE TRUST FUND,% FIRST DAKOTA NB TRUST DEPARTMENT,PO BOX 1,YANKTON,SD,57078-0001,0000,03,3,1000,196605,1,04,561160000,2,01,201904,6,6,00,1,04,1355243,1482304,,,
466016439,ROTARY INTERNATIONAL,% LINDA PETERSON,PO BOX 284,RAPID CITY,SD,57709-0284,0573,04,9,3000,195805,2,00,520349200,5,01,201806,3,2,02,0,06,40958,24581,24146,,RAPID CITY ROTARY CLUB
466016457,INTERNATIONAL ASSOCIATION OF LIONS CLUBS,% TERESA ANDERSON,PO BOX 327,FREEMAN,SD,57029-0327,0239,04,9,3000,196603,2,00,999000000,5,01,201712,0,0,02,0,12,0,0,0,,3382 FREEMAN
466016540,FRATERNAL ORDER OF EAGLES,,316 S 2ND ST,ABERDEEN,SD,57401-4012,0102,08,9,1000,199108,2,00,260000000,5,01,201705,4,4,01,0,05,487222,413482,295338,,632 AERIE
466016671,BETHLEHEM LUTHERAN CHURCH,,1144 N MAPLE,WATERTOWN,SD,57201-1277,1773,03,9,7000,196601,1,10,001000000,5,01,,0,0,06,0,06,,,,,2132
466016704,DELTA KAPPA GAMMA SOCIETY,% CHERIE E ISAACSON,17602 PLEASANT VIEW RD,RED OWL,SD,57787-3114,1741,06,9,2000,196505,2,00,205000000,5,01,201906,0,0,02,0,06,0,0,0,,SD IOTA CHAPTER
466016762,SUN DIAL MANOR INC,,PO BOX 337,BRISTOL,SD,57219-0337,0000,03,3,1000,196606,1,16,382000000,1,01,201912,6,6,01,0,12,2254009,3148861,3137935,,
466016959,DISABLED AMERICAN VETERANS,% EUGENE A MURPHY,1519 W 51ST ST,SIOUX FALLS,SD,57105-6648,0557,04,9,3000,194206,1,00,264927160,5,01,201906,4,4,01,0,06,418178,251483,139168,,DEPT OF SOUTH DAKOTA
466017026,SOUTH DAKOTA SYMPHONY ORCHESTRA,,301 S MAIN AVE 4TH FL,SIOUX FALLS,SD,57104-6311,0000,03,3,2000,196706,1,16,059000000,1,01,201906,6,6,01,0,06,2393467,2365466,2274118,A690,
466017027,SIOUX FALLS BRIDGE CLUB,% GENE P MOGEN,2908 E OLD ORCHARD TRL,SIOUX FALLS,SD,57103-4855,0000,07,3,1000,197504,2,00,281000000,1,01,201812,0,0,02,0,12,0,0,0,,
466017029,SOUTH DAKOTA ASSOCIATION OF CONSERVATIONS DISTRICTS INC,,PO BOX 275,PIERRE,SD,57501-0275,0000,03,3,2800,196905,1,15,350059602,1,01,201806,4,6,01,0,06,478135,1051208,1051208,C033,
466017040,SOUTH DAKOTA FARMHOUSE ASSOCIATION,,C/O 18773 448TH AVE,HAYTI,SD,57241-0000,0000,07,3,1000,201401,2,00,036034059,1,01,201908,6,4,01,0,08,1871809,180940,180940,B83,
466017056,VETERANS OF FOREIGN WARS OF THE UNITED STATES DEPT OF SOUTH DAKOTA,% EDWARD HUMPAL,1700 MAIN STREET,TYNDALL,SD,57066-0000,1692,04,9,3000,196411,1,00,907000000,5,01,201912,0,0,02,0,12,0,0,0,,6895 TYNDALL VFW SD
466017058,VETERANS OF FOREIGN WARS OF THE UNITED STATES DEPT OF SOUTH DAKOTA,% PETER DUNKER,23330 SAGE CREEK RD,WALL,SD,57790-6503,1692,04,9,3000,196411,1,00,907000000,5,01,201912,0,0,02,0,12,0,0,0,,9120 QUINN VFW SD
466017071,VETERANS OF FOREIGN WARS OF THE UNITED STATES DEPT OF SOUTH DAKOTA,% DANIEL THOMAS,PO BOX 15,GETTYSBURG,SD,57442-0015,1692,04,9,3000,196411,1,00,907000000,5,01,201812,4,1,02,0,12,194706,3908,3908,,8530 GETTSBURG VFW SD
466017080,CLEAR LAKE GOLF CLUB ASSOCIATION,,PO BOX 491,CLEAR LAKE,SD,57226-0491,0000,07,3,1000,196508,2,00,280318319,1,01,201912,4,4,01,0,12,105104,167376,123224,,
466017083,DISTRIBUTIVE EDUCATION CLUBS OF AMERICA,% NANCY TAPKEN UNIVERSITY OF SD,800 GOVERNORS DR,PIERRE,SD,57501-2235,1151,03,9,2000,195109,1,16,059000000,5,01,201906,0,0,02,0,06,0,0,0,,SD DECA
466017085,YOUTH & FAMILY SERVICES INC,,1920 PLAZA BLVD,RAPID CITY,SD,57702-9354,0000,03,3,2000,196603,1,15,059000000,1,01,201906,8,8,01,0,06,16460433,15259686,15162511,,
466017093,SOUTH DAKOTA LIONS FOUNDATION INC,,3920 S WESTERN AVE STE 2,SIOUX FALLS,SD,57105-6595,0000,03,3,1000,196603,1,15,602561000,1,01,201806,6,4,01,0,06,1624141,418562,228653,G41Z,
466017095,MILITARY ORDER OF THE COOTIE OF THE U S,% SID WALTERS,3601 S MINNESOTA AVE,SIOUX FALLS,SD,57105-6445,1710,04,9,3000,196501,1,00,908040907,5,01,201912,0,0,02,0,12,0,0,0,,1 BIG SIOUX TICKS
466017102,BRANCH 6174 NALC,% US POST OFFICE,110 N EXENE ST,GETTYSBURG,SD,57442-9998,0000,05,3,3000,201407,2,00,263000000,5,01,201912,0,0,02,0,12,0,0,0,J40,
466017103,PI TAU SIGMA,% ALEX MOUTSOGLOU,BOX 2219,BROOKINGS,SD,57007-0001,1259,03,9,1000,196508,1,16,036000000,5,01,201912,0,0,02,0,12,0,0,0,,71 SOUTH DAKOTA STATE TAU CHI
466017107,SOUTH DAKOTA WELL DRILLERS ASSOCIATION,% JAMES HUTMACHER,2700 E HWY 16,OACOMA,SD,57365-0000,0000,06,3,2000,196508,2,00,200279000,5,01,201712,0,0,02,0,12,0,0,0,,
466017109,RAPID CITY LOCAL APWU 760,,PO BOX 43,RAPID CITY,SD,57709-0043,0000,04,3,3000,201206,2,00,263264279,5,01,201912,0,0,02,0,12,0,0,0,,
466017180,BLACK HILLS PARKS AND FORESTS ASSOCIATION,,26611 US HIGHWAY 385,HOT SPRINGS,SD,57747-6027,0000,03,3,2000,196809,1,17,059000000,1,01,201910,5,5,01,0,10,744371,851387,483396,N32A,
466017183,SOUTH DAKOTA ELKS ASSOCIATION,% JEFFREY HALLEM,1127 N CENTRAL AVE,PIERRE,SD,57501-1433,0000,08,3,1000,201505,2,00,279265000,1,01,201903,0,0,02,0,03,0,0,0,Y40,
466017224,NATIONAL ASSOCIATION OF LETTER CARRIERS AUXILIARY OF USA,% LORETTA HEMBRECHT,808 S WILLOW AVE,SIOUX FALLS,SD,57104-4543,1777,05,9,3000,196603,2,00,480279319,5,01,201612,0,0,02,0,12,0,0,0,,256 NALC-AUX
466017228,KIWANIS INTERNATIONAL INC,% JANE EVENSON,PO BOX 965,CLEAR LAKE,SD,57226-0965,0026,04,9,1300,196603,2,00,319000000,5,01,201909,0,0,02,0,09,0,0,0,,K04612 CLEAR LAKE
466017279,DELTA KAPPA GAMMA SOCIETY,% MARLYS B PEARSON,925 S 4TH AVE,SIOUX FALLS,SD,57104-5109,1741,06,9,2000,196506,2,00,205000000,5,01,201906,0,0,02,0,06,0,0,0,,SD MU CHAPTER
466017299,SIGMA THETA TAU INC,% PHI CHAPTER,BOX 2275,BROOKINGS,SD,57007-0001,1288,03,9,2800,196608,1,16,059205000,5,01,201906,0,0,02,0,06,0,0,0,,19 PHI CHAPTER
466017308,PRAIRIE HISTORICAL SOCIETY,,PO BOX 256,MADISON,SD,57042-0256,0000,03,3,1280,196606,1,16,059062060,1,01,201909,6,5,01,0,09,1964585,617058,601839,A82Z,
466017310,INTERNATIONAL ASSOCIATION OF LIONS CLUBS,% SHARON TILUS,HIGHWAY 20,BUFFALO,SD,57720-0000,0239,04,9,3000,196603,2,00,999000000,5,01,201806,0,0,02,0,06,0,0,0,,3406 BUFFALO
466017311,INTERNATIONAL ASSOCIATION OF LIONS CLUBS,% ROBERT SPANN,720 LOGAN AVE,GREGORY,SD,57533-1433,0239,04,9,3000,194012,2,00,911520000,5,01,201912,0,0,02,0,12,0,0,0,S80,3412 GREGORY
466017313,INTERNATIONAL ASSOCIATION OF LIONS CLUBS,% ROSEMARY MUELLER,222 MAIN AVE,LEMMON,SD,57638-1223,0239,04,9,3000,196603,2,00,999000000,5,01,201906,0,0,02,0,06,0,0,0,,3415 LEMMON
466017320,INTERNATIONAL ASSOCIATION OF LIONS CLUBS,% JEAN PRATER,PO BOX 507,YANKTON,SD,57078-0507,0239,04,9,3000,196603,2,00,999000000,5,01,201906,0,0,02,0,06,0,0,0,,3403 YANKTON
466017393,FIRST CHURCH OF GOD,,PO BOX 477,MARION,SD,57043-0477,1489,03,9,7000,196007,1,10,001268000,1,01,,0,0,06,0,12,,,,,
466017428,DELTA KAPPA GAMMA SOCIETY,% SUSAN KAY CASANOVA,44344 229TH ST,RAMONA,SD,57054-6316,1741,06,9,2000,196506,2,00,205000000,5,01,201906,0,0,02,0,06,0,0,0,,SD LAMBDA CHAPTER
466017538,AMERICAN ASSOCIATION OF UNIVERSITY WOMEN,% BARBARA ANDERSON,121 WINDROSE DR,MINA,SD,57451-3034,5649,04,9,3000,201003,2,00,161180059,5,01,201906,0,0,02,0,06,0,0,0,B82O,ABERDEEN
466017590,DELTA KAPPA GAMMA SOCIETY,% JO ANN STOCKLAND,113 N PINE ST,VERMILLION,SD,57069-2807,1741,06,9,2000,196505,2,00,205000000,5,01,201906,0,0,02,0,06,0,0,0,,SD ETA CHAPTER
466017601,WESLEY ACRES INC,% EVALYN CLAGGETT CEO,1115 W HAVENS AVE,MITCHELL,SD,57301-4108,0000,03,3,1000,196611,1,16,382000000,1,01,201812,5,4,01,0,12,777708,361828,361828,,
466017802,NAIFA-SD,% RUTH JONES,3916 N POTSDAM AVE,SIOUX FALLS,SD,57104-7048,0000,06,3,2000,196805,2,00,200000000,1,01,201906,3,4,01,0,06,81779,107828,104779,,
466017810,DELTA KAPPA GAMMA SOCIETY,% RITA HILGEDICK,20818 404TH AVE,HURON,SD,57350-7915,1741,06,9,2000,196506,2,00,205000000,5,01,201906,0,0,02,0,06,0,0,0,,SD DELTA CHAPTER
466017848,DE SMET DEVELOPMENT CORPORATION,,PO BOX 29,DE SMET,SD,57231-0029,0000,06,3,2000,196804,2,00,200000000,1,01,201912,6,3,01,0,12,1024187,72948,72948,,
466017976,AMERICAN LEGION,% JAMES STEARNS,PO BOX 83,MADISON,SD,57042-0083,0925,19,9,1000,194603,1,00,907908000,5,01,201812,0,0,02,0,12,0,0,0,,25 MC KIBBIN-MOSHER
466017988,ST JOHN LUTHERAN CHURCH,,PO BOX 6,HOSMER,SD,57448-0006,9386,03,9,7000,198804,1,10,001000000,1,01,,0,0,06,0,12,,,,,
466017991,CLOVERLEAF HUTTERIAN BRETHREN ASSOCIATION,,LOCAL,HOWARD,SD,57349-0000,0000,40,3,1000,196803,2,00,029000000,5,01,,0,0,00,0,12,,,,,
466018008,TOASTMASTERS INTERNATIONAL,% PIERRE CLUB,2412 E 4TH ST APT 115,PIERRE,SD,57501-5207,0820,03,9,2000,196610,1,16,059319000,5,01,201812,0,0,02,0,12,0,0,0,,1195 PIERRE CLUB
466018194,WHISPERING PINES WATER ASSOCIATION INC,,PO BOX 9021,RAPID CITY,SD,57709-9021,0000,12,3,4000,197007,2,00,279000000,1,01,201912,0,0,02,0,12,0,0,0,,
466018438,DELTA KAPPA GAMMA SOCIETY,% JACQUELINE OMLAND,2611 13TH AVE SE,ABERDEEN,SD,57401-6668,1741,06,9,2000,196506,2,00,205000000,5,01,201906,0,0,02,0,06,0,0,0,,SD EPSILON CHAPTER
466018614,CLASSIS OF DAKOTA REFORMED CHURCH IN AMERICA,,604 E MAPLE ST,HARRISBURG,SD,57032-2038,9130,03,9,7000,198601,0,10,002000000,1,01,,0,0,06,0,12,,,,,CHURCH PLANNING & DEVELOPMENT
466018629,SOUTH DAKOTA ELKS MAJOR PROJECTS INC,% JEFFREY HALLEM,1127 N CENTRAL AVE,PIERRE,SD,57501-1433,0000,03,3,1000,201504,1,15,561059040,1,01,201903,3,4,01,0,03,89956,118914,118914,P12,
466018786,EZRA L BAKER REVOLVING EDUCATIONAL LOAN FUND,,1611 MAPLEWOOD LN,ABERDEEN,SD,57401-8903,0000,03,3,2000,196811,1,17,059921000,2,01,201912,4,3,02,0,12,305336,49185,6979,,
466018891,UNIVERSITY OF SOUTH DAKOTA FOUNDATION,,1110 N DAKOTA ST,VERMILLION,SD,57069-1218,0000,03,3,1000,196707,1,15,927602059,1,01,201812,9,9,01,0,12,274381578,58648431,23358295,B114,
466018902,VOITURE NATIONALE LA SOCIETE DES 40 HOMMES ET 8 CHEVAUX,% LAVERNE ROY TECH,3850 PEBBLE BEACH CT,RAPID CITY,SD,57703-6006,0257,19,9,1000,196701,1,00,319907000,5,01,201912,0,0,02,0,12,0,0,0,,658 VOITURE LOCALE
466018915,CHI OMEGA FRATERNITY,% SUZANNE MOE,46009 200TH ST,BRUCE,SD,57220-5106,0273,07,9,1000,194012,2,00,036000000,5,01,201906,0,0,02,0,06,0,0,0,,XI THETA CHAPTER
466019029,VETERANS OF FOREIGN WARS OF THE UNITED STATES AUXILIARY DEPARTMENT,% CAROL GROSS,PO BOX 657,HURON,SD,57350-0657,1887,04,6,3000,196708,1,00,907000000,5,01,201906,4,3,01,0,06,176474,63349,63349,,SOUTH DAKOTA AUXILIARY
466019093,NATIONAL ACTIVE AND RETIRED FEDERAL EMPLOYEES ASSOCIATION,% CAROLYN CLAGUE,2026 LAUREL LN,BROOKINGS,SD,57006-5406,1599,05,9,3000,196703,2,00,264480279,5,01,201912,0,0,02,0,12,0,0,0,,872
466019114,BRANCH 751 STATE ASSOCIATION OF LETTER CARRIERS,% RUSTIN JOHNSEN,410 DAKOTA AVE S,HURON,SD,57350-5801,0000,05,3,3000,201206,2,00,263264279,5,01,201912,0,0,02,0,12,0,0,0,J40,
466019117,NATIONAL ASSOCIATION OF LETTER CARRIERS AFL-CFO BR 498,,PO BOX 1,MITCHELL,SD,57301-0001,0000,05,3,1000,201407,2,00,263264279,5,01,201912,0,0,02,0,12,0,0,0,J40,
466019119,NATIONAL ASSOCIATION OF LETTER CARRIERS,% MARILYN HOYT,PO BOX 817,PIERRE,SD,57501-0817,0685,05,9,3000,194409,2,00,263264279,5,01,201812,0,0,02,0,12,0,0,0,,1064 PIERRE SOUTH DAKOTA
466019150,VETERANS OF FOREIGN WARS OF THE UNITED STATES DEPT OF SOUTH DAKOTA,% GENE CHRISTIANSEN,301 MILITARY RD,N SIOUX CITY,SD,57049-3119,1692,04,9,3000,196708,1,00,907000000,5,01,201712,0,0,02,0,12,0,0,0,,7690 VFW SOUTH DAKOTA
466019156,DISABLED AMERICAN VETERANS,% CHARLES T GIBSON,PO BOX 27,MITCHELL,SD,57301-0027,0557,04,9,3000,194206,1,00,264927160,5,01,201806,0,0,02,0,06,0,0,0,P20,7 MITCHELL
466019157,DISABLED AMERICAN VETERANS,% DICK D TURNWALL,101 PINE STREET,PIEDMONT,SD,57769-0000,0557,04,9,3000,194206,1,00,264927160,5,01,201906,0,0,02,0,06,0,0,0,,11 NORTHERN HILLS
466019158,DISABLED AMERICAN VETERANS,% ROBERT V PIERSON,PO BOX 571,WATERTOWN,SD,57201-0571,0557,04,9,3000,194206,1,00,264927160,5,01,201906,0,0,02,0,06,0,0,0,,6 WATERTOWN
466019179,DISABLED AMERICAN VETERANS,% MERLE L KJER,PO BOX 1953,ABERDEEN,SD,57402-1953,0557,04,9,3000,194206,1,00,264927160,5,01,201906,0,0,02,0,06,0,0,0,,13 SWANSON O CONNOR
466019190,ORDER OF THE EASTERN STAR OF SOUTH DAKOTA,% LARRY MADSEN,906 E COMMERCIAL AVE,GETTYSBURG,SD,57442-1623,2265,10,9,1000,197203,1,00,036040000,5,01,201912,0,0,02,0,12,0,0,0,,47 WANETA CHAPTER
466019213,INSTITUTE OF ELECTRICAL AND ELECTRONICS ENGINEERS,% STEVEN HIETPAS,DEH214,BROOKINGS,SD,57007-0001,2038,03,9,1000,200403,1,16,036279265,5,01,201906,0,0,02,0,06,0,0,0,B300,GAMMA RHO CHAPT S DAKOTA STATE UNIV
466019214,NATIONAL ACTIVE AND RETIRED FEDERAL EMPLOYEES ASSOCIATION,% CHARLES VALBERG,17620 460TH AVE,WATERTOWN,SD,57201-7132,1599,05,9,3000,196703,2,00,264480279,5,01,201912,0,0,02,0,12,0,0,0,,894
466019286,MARTIN VOLUNTEER FIRE DEPT B,% JEFF SISCOE,PO BOX 841,MARTIN,SD,57551-0841,0000,03,2,2000,201408,1,16,000000000,1,01,201812,4,4,01,0,12,107857,122880,113660,M24,
466019331,VETERANS OF FOREIGN WARS DEPARTMENT OF SOUTH DAKOTA AUXILIARY,% GLORIA FORTIN,515 8TH ST NE,WATERTOWN,SD,57201-1814,1887,04,9,3000,196708,1,00,907000000,5,01,201906,0,0,02,0,06,0,0,0,,750 FRANK ADAMS POST AUX
466019332,VETERANS OF FOREIGN WARS DEPARTMENT OF SOUTH AUXILIARY,% SHELLEY STODDARD,105 CURLIE ST,YANKTON,SD,57078-4727,1887,04,9,3000,196708,1,00,908907000,5,01,201906,0,0,02,0,06,0,0,0,,791 ERNEST BOWYER LADIES VFW AUXIL
466019333,VETERANS OF FOREIGN WARS DEPARTMENT OF SOUTH DAKOTA AUX ELK,% WINNA MARY LANNING,PO BOX 151,ELK POINT,SD,57025-0151,1887,04,9,3000,196708,1,00,908907000,5,01,201904,0,0,02,0,04,0,0,0,,915 VFW-AUX
466019335,VETERANS OF FOREIGN WARS DEPARTMENT OF SOUTH DAKOTA AUXILIARY,% MARGARET GREENFIELD,20539 401ST AVE,HURON,SD,57350-6236,1887,04,9,3000,196708,1,00,908907000,5,01,201906,0,0,02,0,06,0,0,0,,1776 VFW SD LADIES AUXILIARY
466019336,VETERANS OF FOREIGN WARS DEPARTMENT OF SOUTH DAKOTA AUXILIARY,% BARBARA ROSE,PO BOX 861,FORT PIERRE,SD,57532-0861,1887,04,9,3000,196708,1,00,908907000,5,01,201906,0,0,02,0,06,0,0,0,,2038 CHARLES THORNE VFW AUX
466019339,VETERANS OF FOREIGN WARS OF THE US DEPT OF SOUTH DAKOTA AUX,% ROBERTA JAN KE,510 S WASHINGTON AVE,MADISON,SD,57042-3525,1887,04,9,3000,196708,1,00,908907000,5,01,201912,0,0,02,0,12,0,0,0,,2638 VFW AUX RONALD WESTBY
466019340,VETERANS OF FOREIGN WARS OF THE US DEPT OF SOUTH DAKOTA AUX,% JACQUELINE DALE,1716 FULTON ST,STURGIS,SD,57785-2425,1887,04,9,3000,196708,1,00,908907000,5,01,201806,0,0,02,0,06,0,0,0,,2730 VFW SD LADIES AUXILIARY PAHA
466019343,VETERANS OF FOREIGN WARS OF THE US DEPT OF SOUTH DAKOTA AUX,% DARA MILEKAVICH,701 E 1ST AVE,MITCHELL,SD,57301-3513,1887,04,9,3000,196708,1,00,908907000,5,01,201906,0,0,02,0,06,0,0,0,,2750 VFW OF THE UNITED STATES AUX P
466019344,VETERANS OF FOREIGN WARS DEPARTMENT OF SOUTH DAKOTA AUXILIARY,% CAROL LEINEN,PO BOX 437,REDFIELD,SD,57469-0437,1887,04,9,3000,196708,1,00,908907000,5,01,201905,0,0,02,0,05,0,0,0,,2755 VFW SD AUXILIARY PAUL
466019346,VETERANS OF FOREIGN WARS OF THE UNITED STATES AUXILIARY DEPT,% MONA NELLES,731 6TH ST,SCOTLAND,SD,57059-2148,1887,04,9,3000,196708,1,00,908907000,5,01,201906,0,0,02,0,06,0,0,0,,2966 VFW OF THE US AUX PAUL GROSSHU
466019347,VETERANS OF FOREIGN WARS OF THE US DEPT OF SOUTH DAKOTA AUX,% ANGELA DAY,109 8TH ST E,LEMMON,SD,57638-1923,1887,04,9,3000,196708,1,00,908907000,5,01,201812,0,0,02,0,12,0,0,0,,2969 VETERANS OF FOREIGN WARS OF TH
466019348,VETERANS OF FOREIGN WARS OF THE US DEPT OF SOUTH DAKOTA AUX,% NANCY RYGER,105 NE 13TH STREET,BERESFORD,SD,57004-1800,1887,04,9,3000,196708,1,00,908907000,5,01,201906,0,0,02,0,06,0,0,0,,2975 VFW SD LADIES AUXILIARY
466019349,VETERANS OF FOREIGN WARS DEPARTMENT OF SOUTH DAKOTA AUXILIARY,% ALICE UPSHAW,48096 274TH ST,CANTON,SD,57013-5518,1887,04,9,3000,196708,1,00,908907000,5,01,201906,0,0,02,0,06,0,0,0,,3164 LINCOL AUX VFW OF THE US
466019352,VETERANS OF FOREIGN WARS OF THE U STATES DEPT OF SOUTH DAKOTA,% PAM WILLIAMS,PO BOX 205,ST LAWRENCE,SD,57373-0205,1887,04,9,3000,196708,1,00,908907000,5,01,201906,0,0,02,0,06,0,0,0,,3214 VFW SD LADIES AUXILIARY
466019353,VETERANS OF FOREIGN WARS DEPARTMENT OF SOUTH DAKOTA AUXILIARY,% SUSAN SCHULTZ,PO BOX 23,LAKE ANDES,SD,57356-0023,1887,04,9,3000,196708,1,00,908907000,5,01,201905,0,0,02,0,05,0,0,0,,3239 CHARLES MIX AUX
466019356,VETERANS OF FOREIGN WARS DEPARTMENT OF SOUTH DAKOTA AUXILIARY,% CHERI NEHL,19270 US HIGHWAY 85,BELLE FOURCHE,SD,57717-7904,1887,04,9,3000,196708,1,00,908907000,5,01,201912,0,0,02,0,12,0,0,0,,3312 VFW AUXILIARY TO POST NO
466019360,VETERANS OF FOREIGN WARS OF THE US DEPT OF SOUTH DAKOTA AUX,% JULIE STAPLETON,45696 116TH ST,SISSETON,SD,57262-7020,1887,04,9,3000,196708,1,00,908907000,5,01,201905,0,0,02,0,05,0,0,0,,3342 VFW SD LADIES AUXILIARY FORT
466019363,VETERANS OF FOREIGN WARS DEPARTMENT OF SOUTH DAKOTA AUXILIARY,% JOANN HOEKE,205 S 3RD ST,MILBANK,SD,57252-1908,1887,04,9,3000,196708,1,00,907000000,5,01,201912,0,0,02,0,12,0,0,0,,3486 VFW AUXILIARY GRANT COUNTY POS
466019371,VETERANS OF FOREIGN WARS OF THE US DEPT OF SOUTH DAKOTA AUX,% MAVIS JANECKE,PO BOX 666,WINNER,SD,57580-0666,1887,04,9,3000,196708,1,00,908907000,5,01,201906,0,0,02,0,06,0,0,0,,4674 WINNER VFW AUXILIARY
466019372,VETERANS OF FOREIGN WARS DEPARTMENT OF SOUTH DAKOTA,% MARY BLOOM,PO BOX 405,WEBSTER,SD,57274-0405,1887,04,9,3000,196708,1,00,908907000,5,01,201905,0,0,02,0,05,0,0,0,,4690 VFW AUXILIARY TO WEBSTER POST
466019378,VETERANS OF FOREIGN WARS DEPARTMENT OF SOUTH DAKOTA AUXILIARY,% DIANE A BUNGE-MACDONALD,PO BOX 443,DEADWOOD,SD,57732-0443,1887,04,9,3000,196708,1,00,908907000,5,01,201907,0,0,02,0,07,0,0,0,,5969 VFW-AUX
466019382,VETERANS OF FOREIGN WARS OF THE US DEPT OF SOUTH DAKOTA AUX,% MARY ELLEN SWANZ,16746 470A AVE,STRANDBURG,SD,57265-5004,1887,04,9,3000,196708,1,00,908907000,5,01,201812,0,0,02,0,12,0,0,0,,6361 VFW SD AUXILIARY TO POST
466019385,VETERANS OF FOREIGN WARS OF THE US DEPT OF SOUTH DAKOTA AUX,% KIMBERLY GEPPERT,38949 252ND ST,PLANKINTON,SD,57368-5738,1887,04,9,3000,196708,1,00,908907000,5,01,201906,0,0,02,0,06,0,0,0,,6554 VFW-AUX
466019393,VETERANS OF FOREIGN WARS OF THE US DEPT OF SOUTH DAKOTA AUX,% BEV THOMAS,301 E GARFIELD AVE,GETTYSBURG,SD,57442-1229,1887,04,9,3000,196708,1,00,908907000,5,01,201812,1,1,02,0,12,5065,653,653,,8530 VFW UNITED STATES AUXILIARY
466019395,VETERANS OF FOREIGN WARS OF THE US DEPT OF SOUTH DAKOTA AUX,% GEORGIA ANN SERR,PO BOX 417,BURKE,SD,57523-0417,1887,04,9,3000,196708,1,00,908907000,5,01,201912,0,0,02,0,12,0,0,0,,9950 VFW SD LADIES AUXILIARY BURKE
466019441,RAPID VALLEY VOLUNTEER FIRE DEPARTMENT,,3760 RESERVOIR RD,RAPID CITY,SD,57703-9703,0000,04,3,3000,196809,2,00,407000000,5,01,201912,6,4,01,0,12,1359825,377453,301151,,
466019618,AMERICAN LEGION,% KENNETH TARBOX,42515 161ST ST,BRADLEY,SD,57217-5700,0925,19,9,1000,194603,1,00,907908000,5,01,201912,0,0,02,0,12,0,0,0,,0108 LARRY F HARTMAN
466019620,AMERICAN LEGION,% RON MILLER,PO BOX 66,CANOVA,SD,57321-0066,0925,19,9,1000,194603,1,00,907908000,5,01,201712,0,0,02,0,12,0,0,0,,0061 ORVILLE REDDING
466019621,AMERICAN LEGION,,4116 S FAIRHALL AVE,SIOUX FALLS,SD,57106-1743,0925,19,9,1000,194603,2,00,907908000,5,01,201912,0,0,02,0,12,0,0,0,W30,0136 ARTHUR PETERSON
466019624,AMERICAN LEGION,% ARTHUR WITTMUSS,PO BOX 336,FAIRFAX,SD,57335-0336,0925,19,9,1000,194603,2,00,907908000,5,01,201912,0,0,02,0,12,0,0,0,,187 PIKE-BURKE
466019626,AMERICAN LEGION,% ANNETTE DUNHAM,230 OTTOWA ST,IROQUOIS,SD,57353-0000,0925,19,9,1000,194603,1,00,907908000,5,01,201912,0,0,02,0,12,0,0,0,,280 IROQUOIS-BENSLEY-ROUNDS
466019628,AMERICAN LEGION,% ROBERT RAMEY,24889 352ND AVE,PUKWANA,SD,57370-6518,0925,19,9,1000,194603,1,00,907908000,5,01,201912,0,0,02,0,12,0,0,0,,201 NEWMAN-MILLAGE
